63425,state:6,Time:18:56:23,Lat:35.55582833,Lng:139.65295833,ax:0.0011111111111111111,ay:0.0011111111111111111,az:-0.0022222222222222222,q: 147.5,rV:     0,lV:     0,Camera:49,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
64601,state:6,Time:18:56:24,Lat:35.55583000,Lng:139.65295833,ax:   0.0,ay:-0.0011111111111111111,az:   0.0,q: 147.5,rV:     0,lV:     0,Camera:50,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
65811,state:6,Time:18:56:25,Lat:35.55583000,Lng:139.65295833,ax:0.0022222222222222222,ay:0.0011111111111111111,az:   0.0,q: 147.5,rV:     0,lV:     0,Camera:51,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
67024,state:6,Time:18:56:26,Lat:35.55583000,Lng:139.65295833,ax:   0.0,ay:   0.0,az:0.0022222222222222222,q: 147.5,rV:     0,lV:     0,Camera:52,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
68199,state:6,Time:18:56:28,Lat:35.55583167,Lng:139.65295667,ax:   0.0,ay:0.0022222222222222222,az:0.0011111111111111111,q: 147.5,rV:     0,lV:     0,Camera:53,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
69382,state:6,Time:18:56:29,Lat:35.55583333,Lng:139.65295667,ax:0.0022222222222222222,ay:0.0011111111111111111,az:-0.0011111111111111111,q: 147.5,rV:     0,lV:     0,Camera:54,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
70602,state:6,Time:18:56:30,Lat:35.55583333,Lng:139.65295667,ax:   0.0,ay:-0.0022222222222222222,az:-0.0011111111111111111,q: 147.5,rV:     0,lV:     0,Camera:55,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
71784,state:6,Time:18:56:31,Lat:35.55583333,Lng:139.65295667,ax:   0.0,ay:0.0011111111111111111,az:-0.0011111111111111111,q: 147.5,rV:     0,lV:     0,Camera:56,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
72961,state:6,Time:18:56:32,Lat:35.55583333,Lng:139.65295500,ax:0.0011111111111111111,ay:   0.0,az:   0.0,q: 147.5,rV:     0,lV:     0,Camera:57,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
74163,state:6,Time:18:56:34,Lat:35.55583500,Lng:139.65295333,ax:-0.0022222222222222222,ay:   0.0,az:-0.006666666666666667,q:147.4375,rV:     0,lV:     0,Camera:58,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
75351,state:6,Time:18:56:35,Lat:35.55583667,Lng:139.65295333,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:0.0011111111111111111,q:139.375,rV:     0,lV:     0,Camera:59,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
76523,state:6,Time:18:56:36,Lat:35.55583667,Lng:139.65295167,ax:   0.0,ay:   0.0,az:-0.0022222222222222222,q:139.3125,rV:     0,lV:     0,Camera:60,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
77711,state:6,Time:18:56:37,Lat:35.55583833,Lng:139.65295167,ax:-0.0022222222222222222,ay:0.0022222222222222222,az:-0.0011111111111111111,q:139.3125,rV:     0,lV:     0,Camera:61,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x935y:424Area:10731.0,Color-move:stop,Done-Approach:False,Done-Connect:False
