5218,state:7,Time:15:18:59,Lat:0.00000000,Lng:0.00000000,ax:  0.01,ay:-0.0011111111111111111,az:-0.005555555555555556,q:   0.0,rV:     0,lV:     0,Camera:0
25591,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0044444444444444444,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
25629,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.005555555555555556,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
25666,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0022222222222222222,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
25701,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
25739,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
25780,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
25821,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
25857,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0011111111111111111,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
25893,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0011111111111111111,az:0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
25930,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0044444444444444444,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
25968,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26003,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0033333333333333335,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
26040,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0033333333333333335,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
26080,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26118,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
26154,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.006666666666666667,ay:0.0011111111111111111,az:-0.006666666666666667,q:   0.0,rV:    55,lV:    85,Camera:0
26190,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.005555555555555556,ay:-0.0022222222222222222,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26228,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0033333333333333335,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
26263,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:-0.0044444444444444444,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26299,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0044444444444444444,ay:0.0033333333333333335,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26339,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:   0.0,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26378,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0033333333333333335,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
26414,state:7,Time:15:19:20,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:0.0011111111111111111,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
26453,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0033333333333333335,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
26490,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0011111111111111111,az:-0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
26529,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0011111111111111111,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
26567,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26602,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:-0.0011111111111111111,az:-0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
26640,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:-0.0011111111111111111,az:0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
26681,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0044444444444444444,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
26719,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0033333333333333335,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26757,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26792,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0044444444444444444,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26829,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:   0.0,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26868,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26903,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0022222222222222222,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26939,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0044444444444444444,ay:-0.0011111111111111111,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
26978,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27019,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27054,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:   0.0,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27090,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0044444444444444444,ay:-0.0011111111111111111,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27127,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27164,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0022222222222222222,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27200,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0033333333333333335,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27237,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:0.0011111111111111111,az:-0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
27275,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:   0.0,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27311,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0011111111111111111,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
27349,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0011111111111111111,az:0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
27388,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27426,state:7,Time:15:19:21,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27462,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27499,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0011111111111111111,az:0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
27539,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.005555555555555556,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27578,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0022222222222222222,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
27617,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27653,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:-0.0022222222222222222,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27690,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27729,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:   0.0,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27768,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:-0.0022222222222222222,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
27804,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:   0.0,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
27840,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
27878,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27917,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0022222222222222222,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
27953,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:0.0022222222222222222,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
27991,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.0011111111111111111,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28028,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.005555555555555556,ay:-0.0022222222222222222,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28065,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:-0.0022222222222222222,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28100,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0033333333333333335,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28137,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0044444444444444444,ay:0.0022222222222222222,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28173,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:0.0044444444444444444,az:0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28209,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.005555555555555556,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28247,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28285,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:   0.0,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28320,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28357,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:0.0011111111111111111,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28394,state:7,Time:15:19:22,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:-0.0011111111111111111,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28429,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.0022222222222222222,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28467,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:0.0011111111111111111,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28502,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:-0.0033333333333333335,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28539,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:0.0022222222222222222,ay:0.0011111111111111111,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28578,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0011111111111111111,az:0.0033333333333333335,q:   0.0,rV:    55,lV:    85,Camera:0
28617,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:0.0011111111111111111,ay:-0.0022222222222222222,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28653,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:-0.0022222222222222222,ay:-0.0033333333333333335,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28691,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:0.0033333333333333335,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28728,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:   0.0,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28767,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:-0.0033333333333333335,ay:-0.0011111111111111111,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28804,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:0.0033333333333333335,ay:   0.0,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28839,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0022222222222222222,az:   0.0,q:   0.0,rV:    55,lV:    85,Camera:0
28877,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:-0.0011111111111111111,ay:-0.0022222222222222222,az:-0.0022222222222222222,q:   0.0,rV:    55,lV:    85,Camera:0
28915,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:0.005555555555555556,ay:0.0033333333333333335,az:0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
28950,state:7,Time:15:19:23,Lat:0.00000000,Lng:0.00000000,ax:   0.0,ay:   0.0,az:-0.0011111111111111111,q:   0.0,rV:    55,lV:    85,Camera:0
